年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,23,其它,黑龙,49
2021,5,23,大型汽车,黑龙,135
2021,5,23,小型普通客车,黑龙,4291
2021,5,23,小型汽车,黑龙,565
2021,5,23,普通二轮摩托车,黑龙,2
2021,5,23,重型栏板货车,黑龙,358
2021,5,24,其它,黑龙,91
2021,5,24,大型汽车,黑龙,124
2021,5,24,小型普通客车,黑龙,5597
2021,5,24,小型汽车,黑龙,820
2021,5,24,普通二轮摩托车,黑龙,1
2021,5,24,重型栏板货车,黑龙,465
2021,5,25,其它,黑龙,71
2021,5,25,大型汽车,黑龙,147
2021,5,25,小型普通客车,黑龙,5655
2021,5,25,小型汽车,黑龙,739
2021,5,25,普通二轮摩托车,黑龙,1
2021,5,25,重型栏板货车,黑龙,531
2021,5,26,其它,黑龙,55
2021,5,26,大型汽车,黑龙,83
2021,5,26,小型普通客车,黑龙,3752
2021,5,26,小型汽车,黑龙,465
2021,5,26,普通二轮摩托车,黑龙,3
2021,5,26,重型栏板货车,黑龙,339
2021,5,27,其它,黑龙,66
2021,5,27,大型汽车,黑龙,130
2021,5,27,小型普通客车,黑龙,5915
2021,5,27,小型汽车,黑龙,716
2021,5,27,普通二轮摩托车,黑龙,3
2021,5,27,重型栏板货车,黑龙,487
2021,5,28,其它,黑龙,90
2021,5,28,大型汽车,黑龙,142
2021,5,28,小型普通客车,黑龙,5776
2021,5,28,小型汽车,黑龙,777
2021,5,28,普通二轮摩托车,黑龙,5
2021,5,28,重型栏板货车,黑龙,518
2021,5,29,其它,黑龙,86
2021,5,29,大型汽车,黑龙,152
2021,5,29,小型普通客车,黑龙,5302
2021,5,29,小型汽车,黑龙,725
2021,5,29,普通二轮摩托车,黑龙,1
2021,5,29,重型栏板货车,黑龙,587
2021,5,30,其它,黑龙,80
2021,5,30,大型汽车,黑龙,147
2021,5,30,小型普通客车,黑龙,4483
2021,5,30,小型汽车,黑龙,583
2021,5,30,普通二轮摩托车,黑龙,2
2021,5,30,重型栏板货车,黑龙,440
2021,5,31,其它,黑龙,82
2021,5,31,大型汽车,黑龙,163
2021,5,31,小型普通客车,黑龙,5889
2021,5,31,小型汽车,黑龙,814
2021,5,31,重型栏板货车,黑龙,502
2021,6,1,其它,黑龙,89
2021,6,1,大型汽车,黑龙,151
2021,6,1,小型普通客车,黑龙,5914
