年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,7,小型普通客车,东外,6535
2021,4,7,小型汽车,东外,835
2021,4,7,普通二轮摩托车,东外,1
2021,4,7,重型栏板货车,东外,1605
2021,4,8,其它,东外,88
2021,4,8,大型汽车,东外,938
2021,4,8,小型普通客车,东外,7031
2021,4,8,小型汽车,东外,974
2021,4,8,重型栏板货车,东外,1696
2021,4,9,其它,东外,68
2021,4,9,大型汽车,东外,841
2021,4,9,小型普通客车,东外,6923
2021,4,9,小型汽车,东外,973
2021,4,9,普通二轮摩托车,东外,2
2021,4,9,重型栏板货车,东外,1661
2021,4,10,其它,东外,79
2021,4,10,大型汽车,东外,848
2021,4,10,小型普通客车,东外,6246
2021,4,10,小型汽车,东外,780
2021,4,10,普通二轮摩托车,东外,1
2021,4,10,重型栏板货车,东外,1630
2021,4,11,其它,东外,84
2021,4,11,大型汽车,东外,811
2021,4,11,小型普通客车,东外,5114
2021,4,11,小型汽车,东外,761
2021,4,11,普通二轮摩托车,东外,1
2021,4,11,重型栏板货车,东外,1451
2021,4,12,其它,东外,47
2021,4,12,大型汽车,东外,652
2021,4,12,小型普通客车,东外,6652
2021,4,12,小型汽车,东外,829
2021,4,12,普通二轮摩托车,东外,2
2021,4,12,重型栏板货车,东外,1210
2021,4,13,其它,东外,67
2021,4,13,大型汽车,东外,881
2021,4,13,小型普通客车,东外,6593
2021,4,13,小型汽车,东外,1094
2021,4,13,普通二轮摩托车,东外,1
2021,4,13,重型栏板货车,东外,1496
2021,4,14,其它,东外,70
2021,4,14,大型汽车,东外,815
2021,4,14,小型普通客车,东外,7073
2021,4,14,小型汽车,东外,805
2021,4,14,普通二轮摩托车,东外,2
2021,4,14,重型栏板货车,东外,1641
2021,4,15,其它,东外,60
2021,4,15,大型汽车,东外,929
2021,4,15,小型普通客车,东外,6539
2021,4,15,小型汽车,东外,868
2021,4,15,重型栏板货车,东外,1692
2021,4,16,其它,东外,76
