年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,7,重型栏板货车,东昌,5243
2021,4,8,其它,东昌,80
2021,4,8,大型汽车,东昌,1662
2021,4,8,小型普通客车,东昌,113905
2021,4,8,小型汽车,东昌,9191
2021,4,8,微型栏板货车,东昌,4
2021,4,8,普通二轮摩托车,东昌,1
2021,4,8,重型栏板货车,东昌,4769
2021,4,9,其它,东昌,37
2021,4,9,大型汽车,东昌,1773
2021,4,9,小型普通客车,东昌,145228
2021,4,9,小型汽车,东昌,10480
2021,4,9,微型栏板货车,东昌,5
2021,4,9,普通二轮摩托车,东昌,2
2021,4,9,重型栏板货车,东昌,4980
2021,4,10,其它,东昌,39
2021,4,10,大型汽车,东昌,1654
2021,4,10,小型普通客车,东昌,135946
2021,4,10,小型汽车,东昌,9706
2021,4,10,普通二轮摩托车,东昌,1
2021,4,10,重型栏板货车,东昌,5039
2021,4,11,其它,东昌,37
2021,4,11,大型汽车,东昌,1572
2021,4,11,小型普通客车,东昌,122693
2021,4,11,小型汽车,东昌,9943
2021,4,11,微型栏板货车,东昌,2
2021,4,11,普通二轮摩托车,东昌,4
2021,4,11,重型栏板货车,东昌,4830
2021,4,12,其它,东昌,48
2021,4,12,大型汽车,东昌,1557
2021,4,12,小型普通客车,东昌,150626
2021,4,12,小型汽车,东昌,10157
2021,4,12,普通二轮摩托车,东昌,3
2021,4,12,重型栏板货车,东昌,5145
2021,4,13,其它,东昌,49
2021,4,13,大型汽车,东昌,1658
2021,4,13,小型普通客车,东昌,141529
2021,4,13,小型汽车,东昌,12359
2021,4,13,微型栏板货车,东昌,4
2021,4,13,普通二轮摩托车,东昌,1
2021,4,13,重型栏板货车,东昌,4834
2021,4,14,其它,东昌,57
2021,4,14,大型汽车,东昌,1664
2021,4,14,小型普通客车,东昌,138017
2021,4,14,小型汽车,东昌,10127
2021,4,14,微型栏板货车,东昌,4
2021,4,14,普通二轮摩托车,东昌,1
2021,4,14,重型栏板货车,东昌,4840
2021,4,15,其它,东昌,39
2021,4,15,大型汽车,东昌,1855
2021,4,15,小型普通客车,东昌,145791
2021,4,15,小型汽车,东昌,12495
2021,4,15,微型栏板货车,东昌,1
2021,4,15,普通二轮摩托车,东昌,1
2021,4,15,重型栏板货车,东昌,5079
2021,4,16,其它,东昌,44
2021,4,16,大型汽车,东昌,1902
2021,4,16,小型普通客车,东昌,151060
2021,4,16,小型汽车,东昌,11188
2021,4,16,微型栏板货车,东昌,3
2021,4,16,普通二轮摩托车,东昌,2
2021,4,16,重型栏板货车,东昌,4990
