年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,31,大型普通客车,聊位,129
2021,3,31,大型汽车,聊位,1201
2021,3,31,大型轿车,聊位,670
2021,3,31,小型汽车,聊位,395
2021,3,31,轻型栏板货车,聊位,527
2021,3,31,重型栏板半挂车,聊位,1
2021,3,31,重型栏板货车,聊位,814
2021,4,1,中型普通客车,聊位,1
2021,4,1,中型轿车,聊位,1379
2021,4,1,大型普通客车,聊位,144
2021,4,1,大型汽车,聊位,1117
2021,4,1,大型轿车,聊位,553
2021,4,1,小型汽车,聊位,328
2021,4,1,轻型栏板货车,聊位,424
2021,4,1,重型栏板半挂车,聊位,2
2021,4,1,重型栏板货车,聊位,741
2021,4,2,中型普通客车,聊位,1
2021,4,2,中型轿车,聊位,1749
2021,4,2,大型普通客车,聊位,174
2021,4,2,大型汽车,聊位,1135
2021,4,2,大型轿车,聊位,706
2021,4,2,小型汽车,聊位,380
2021,4,2,轻型栏板货车,聊位,482
2021,4,2,重型栏板货车,聊位,811
2021,4,3,中型轿车,聊位,1396
2021,4,3,大型普通客车,聊位,157
2021,4,3,大型汽车,聊位,1031
2021,4,3,大型轿车,聊位,602
2021,4,3,小型汽车,聊位,329
2021,4,3,轻型栏板货车,聊位,410
2021,4,3,重型栏板货车,聊位,654
2021,4,4,中型轿车,聊位,2006
2021,4,4,大型普通客车,聊位,117
2021,4,4,大型汽车,聊位,838
2021,4,4,大型轿车,聊位,877
2021,4,4,小型汽车,聊位,423
2021,4,4,轻型栏板货车,聊位,386
2021,4,4,重型栏板货车,聊位,576
2021,4,5,中型普通客车,聊位,1
2021,4,5,中型轿车,聊位,2033
2021,4,5,大型普通客车,聊位,175
2021,4,5,大型汽车,聊位,1060
2021,4,5,大型轿车,聊位,783
2021,4,5,小型汽车,聊位,540
2021,4,5,轻型栏板货车,聊位,478
2021,4,5,重型栏板货车,聊位,769
2021,4,6,中型轿车,聊位,911
2021,4,6,大型普通客车,聊位,44
2021,4,6,大型汽车,聊位,504
2021,4,6,大型轿车,聊位,347
2021,4,6,小型汽车,聊位,153
2021,4,6,轻型栏板货车,聊位,177
2021,4,6,重型栏板货车,聊位,319
2021,4,27,中型轿车,聊位,499
2021,4,27,大型普通客车,聊位,44
2021,4,27,大型汽车,聊位,174
2021,4,27,大型轿车,聊位,240
2021,4,27,小型汽车,聊位,98
2021,4,27,轻型栏板货车,聊位,132
2021,4,27,重型栏板货车,聊位,116
2021,4,28,中型普通客车,聊位,1
2021,4,28,中型轿车,聊位,1673
2021,4,28,大型普通客车,聊位,146
2021,4,28,大型汽车,聊位,781
2021,4,28,大型轿车,聊位,690
2021,4,28,小型汽车,聊位,381
2021,4,28,轻型栏板货车,聊位,468
2021,4,28,重型栏板半挂车,聊位,1
2021,4,28,重型栏板货车,聊位,625
2021,4,29,中型轿车,聊位,1482
2021,4,29,大型普通客车,聊位,154
2021,4,29,大型汽车,聊位,864
2021,4,29,大型轿车,聊位,662
2021,4,29,小型汽车,聊位,384
2021,4,29,轻型栏板货车,聊位,438
2021,4,29,重型栏板货车,聊位,591
2021,4,30,中型轿车,聊位,1878
2021,4,30,大型普通客车,聊位,215
2021,4,30,大型汽车,聊位,1036
2021,4,30,大型轿车,聊位,776
2021,4,30,小型汽车,聊位,475
2021,4,30,轻型栏板货车,聊位,499
2021,4,30,重型栏板半挂车,聊位,4
2021,4,30,重型栏板货车,聊位,642
2021,5,1,中型普通客车,聊位,5
2021,5,1,中型轿车,聊位,1774
2021,5,1,大型普通客车,聊位,115
2021,5,1,大型汽车,聊位,832
2021,5,1,大型轿车,聊位,744
2021,5,1,小型汽车,聊位,531
2021,5,1,轻型栏板货车,聊位,393
2021,5,1,重型栏板半挂车,聊位,1
2021,5,1,重型栏板货车,聊位,542
