年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,25,普通二轮摩托车,黄山,2
2021,4,25,重型栏板货车,黄山,246
2021,4,26,其它,黄山,1
2021,4,26,大型汽车,黄山,32
2021,4,26,小型普通客车,黄山,12300
2021,4,26,小型汽车,黄山,802
2021,4,26,普通二轮摩托车,黄山,3
2021,4,26,重型栏板货车,黄山,165
2021,4,27,其它,黄山,1
2021,4,27,大型汽车,黄山,32
2021,4,27,小型普通客车,黄山,11123
2021,4,27,小型汽车,黄山,729
2021,4,27,微型栏板货车,黄山,1
2021,4,27,普通二轮摩托车,黄山,9
2021,4,27,重型栏板货车,黄山,173
2021,4,28,其它,黄山,3
2021,4,28,大型汽车,黄山,37
2021,4,28,小型普通客车,黄山,11492
2021,4,28,小型汽车,黄山,861
2021,4,28,微型栏板货车,黄山,2
2021,4,28,普通二轮摩托车,黄山,6
2021,4,28,重型栏板货车,黄山,259
2021,4,29,其它,黄山,3
2021,4,29,大型汽车,黄山,46
2021,4,29,小型普通客车,黄山,12171
2021,4,29,小型汽车,黄山,1001
2021,4,29,微型栏板货车,黄山,2
2021,4,29,普通二轮摩托车,黄山,3
2021,4,29,重型栏板货车,黄山,222
2021,4,30,其它,黄山,1
2021,4,30,大型汽车,黄山,34
2021,4,30,小型普通客车,黄山,14857
2021,4,30,小型汽车,黄山,1245
2021,4,30,普通二轮摩托车,黄山,5
2021,4,30,重型栏板货车,黄山,236
2021,5,1,其它,黄山,3
2021,5,1,大型汽车,黄山,34
2021,5,1,小型普通客车,黄山,11196
2021,5,1,小型汽车,黄山,933
2021,5,1,微型栏板货车,黄山,1
2021,5,1,普通二轮摩托车,黄山,5
2021,5,1,重型栏板货车,黄山,200
2021,5,2,其它,黄山,1
2021,5,2,大型汽车,黄山,43
2021,5,2,小型普通客车,黄山,10140
2021,5,2,小型汽车,黄山,997
2021,5,2,普通二轮摩托车,黄山,1
2021,5,2,重型栏板货车,黄山,178
2021,5,3,大型汽车,黄山,27
2021,5,3,小型普通客车,黄山,10098
2021,5,3,小型汽车,黄山,797
2021,5,3,普通二轮摩托车,黄山,3
2021,5,3,重型栏板货车,黄山,172
2021,5,4,其它,黄山,1
2021,5,4,大型汽车,黄山,33
2021,5,4,小型普通客车,黄山,11041
2021,5,4,小型汽车,黄山,825
2021,5,4,普通二轮摩托车,黄山,4
2021,5,4,重型栏板货车,黄山,182
2021,5,5,其它,黄山,7
2021,5,5,大型汽车,黄山,28
2021,5,5,小型普通客车,黄山,11685
2021,5,5,小型汽车,黄山,692
2021,5,5,普通二轮摩托车,黄山,4
2021,5,5,重型栏板货车,黄山,207
2021,5,6,其它,黄山,4
2021,5,6,大型汽车,黄山,47
2021,5,6,小型普通客车,黄山,13023
2021,5,6,小型汽车,黄山,1084
