年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,30,大型汽车,东环,6249
2021,3,30,小型普通客车,东环,76509
2021,3,30,小型汽车,东环,11592
2021,3,30,微型栏板货车,东环,8
2021,3,30,普通二轮摩托车,东环,32
2021,3,30,重型栏板货车,东环,12784
2021,3,31,其它,东环,1670
2021,3,31,大型汽车,东环,6487
2021,3,31,小型普通客车,东环,76664
2021,3,31,小型汽车,东环,10931
2021,3,31,微型栏板货车,东环,8
2021,3,31,普通二轮摩托车,东环,30
2021,3,31,重型栏板货车,东环,12455
2021,4,1,其它,东环,511
2021,4,1,大型汽车,东环,6083
2021,4,1,小型普通客车,东环,73422
2021,4,1,小型汽车,东环,10284
2021,4,1,微型栏板货车,东环,8
2021,4,1,普通二轮摩托车,东环,25
2021,4,1,重型栏板货车,东环,12006
2021,4,2,其它,东环,606
2021,4,2,大型汽车,东环,6706
2021,4,2,小型普通客车,东环,79011
2021,4,2,小型汽车,东环,12863
2021,4,2,微型栏板货车,东环,9
2021,4,2,普通二轮摩托车,东环,31
2021,4,2,重型栏板货车,东环,12626
2021,4,3,其它,东环,481
2021,4,3,大型汽车,东环,5426
2021,4,3,小型普通客车,东环,66705
2021,4,3,小型汽车,东环,10861
2021,4,3,微型栏板货车,东环,12
2021,4,3,普通二轮摩托车,东环,30
2021,4,3,重型栏板货车,东环,10229
2021,4,4,其它,东环,522
2021,4,4,大型汽车,东环,4975
2021,4,4,小型普通客车,东环,70551
2021,4,4,小型汽车,东环,11274
2021,4,4,微型栏板货车,东环,11
2021,4,4,普通二轮摩托车,东环,23
2021,4,4,重型栏板货车,东环,9855
2021,4,5,其它,东环,457
2021,4,5,大型汽车,东环,5765
2021,4,5,小型普通客车,东环,75149
2021,4,5,小型汽车,东环,11399
2021,4,5,微型栏板货车,东环,8
2021,4,5,普通二轮摩托车,东环,19
2021,4,5,重型栏板货车,东环,11792
2021,4,6,其它,东环,585
2021,4,6,大型汽车,东环,5637
2021,4,6,小型普通客车,东环,81154
2021,4,6,小型汽车,东环,11971
2021,4,6,微型栏板货车,东环,12
2021,4,6,普通二轮摩托车,东环,30
2021,4,6,重型栏板货车,东环,11475
2021,4,7,其它,东环,526
2021,4,7,大型汽车,东环,6534
2021,4,7,小型普通客车,东环,78031
