年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,8,重型栏板货车,光岳,2425
2021,4,9,其它,光岳,7
2021,4,9,大型汽车,光岳,851
2021,4,9,小型普通客车,光岳,53497
2021,4,9,小型汽车,光岳,5728
2021,4,9,重型栏板货车,光岳,2349
2021,4,10,其它,光岳,6
2021,4,10,大型汽车,光岳,849
2021,4,10,小型普通客车,光岳,50653
2021,4,10,小型汽车,光岳,4943
2021,4,10,重型栏板货车,光岳,2095
2021,4,11,其它,光岳,9
2021,4,11,大型汽车,光岳,948
2021,4,11,小型普通客车,光岳,48351
2021,4,11,小型汽车,光岳,4955
2021,4,11,重型栏板货车,光岳,2048
2021,4,12,其它,光岳,12
2021,4,12,大型汽车,光岳,800
2021,4,12,小型普通客车,光岳,53727
2021,4,12,小型汽车,光岳,5339
2021,4,12,重型栏板货车,光岳,2216
2021,4,13,其它,光岳,15
2021,4,13,大型汽车,光岳,874
2021,4,13,小型普通客车,光岳,51549
2021,4,13,小型汽车,光岳,5613
2021,4,13,重型栏板货车,光岳,2345
2021,4,14,其它,光岳,8
2021,4,14,大型汽车,光岳,735
2021,4,14,小型普通客车,光岳,51370
2021,4,14,小型汽车,光岳,4964
2021,4,14,重型栏板货车,光岳,2344
2021,4,15,其它,光岳,12
2021,4,15,大型汽车,光岳,863
2021,4,15,小型普通客车,光岳,52331
2021,4,15,小型汽车,光岳,5147
2021,4,15,重型栏板货车,光岳,2358
2021,4,16,其它,光岳,5
2021,4,16,大型汽车,光岳,925
2021,4,16,小型普通客车,光岳,54665
2021,4,16,小型汽车,光岳,6145
2021,4,16,重型栏板货车,光岳,2478
2021,4,17,其它,光岳,5
2021,4,17,大型汽车,光岳,684
2021,4,17,小型普通客车,光岳,53548
2021,4,17,小型汽车,光岳,4851
2021,4,17,重型栏板货车,光岳,2007
2021,4,18,其它,光岳,6
2021,4,18,大型汽车,光岳,805
2021,4,18,小型普通客车,光岳,50807
2021,4,18,小型汽车,光岳,4865
2021,4,18,重型栏板货车,光岳,2066
2021,4,19,其它,光岳,9
2021,4,19,大型汽车,光岳,824
2021,4,19,小型普通客车,光岳,53023
2021,4,19,小型汽车,光岳,5219
2021,4,19,重型栏板货车,光岳,2302
2021,4,20,其它,光岳,8
2021,4,20,大型汽车,光岳,992
2021,4,20,小型普通客车,光岳,53721
2021,4,20,小型汽车,光岳,5411
2021,4,20,重型栏板货车,光岳,2497
2021,4,21,其它,光岳,13
2021,4,21,大型汽车,光岳,1010
2021,4,21,小型普通客车,光岳,54201
2021,4,21,小型汽车,光岳,5361
2021,4,21,重型栏板货车,光岳,2283
2021,4,22,其它,光岳,10
2021,4,22,大型汽车,光岳,810
2021,4,22,小型普通客车,光岳,55104
2021,4,22,小型汽车,光岳,4903
2021,4,22,重型栏板货车,光岳,2191
2021,4,23,其它,光岳,11
2021,4,23,大型汽车,光岳,891
2021,4,23,小型普通客车,光岳,54649
2021,4,23,小型汽车,光岳,5794
2021,4,23,重型栏板货车,光岳,2344
2021,4,24,其它,光岳,7
2021,4,24,大型汽车,光岳,863
2021,4,24,小型普通客车,光岳,50441
2021,4,24,小型汽车,光岳,4691
2021,4,24,重型栏板货车,光岳,2230
2021,4,25,其它,光岳,6
2021,4,25,大型汽车,光岳,912
2021,4,25,小型普通客车,光岳,53198
2021,4,25,小型汽车,光岳,5207
