年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,6,小型汽车,北环,4094
2021,4,6,普通二轮摩托车,北环,3
2021,4,6,重型栏板货车,北环,4254
2021,4,7,其它,北环,46
2021,4,7,大型汽车,北环,2542
2021,4,7,小型普通客车,北环,29066
2021,4,7,小型汽车,北环,4080
2021,4,7,微型栏板货车,北环,1
2021,4,7,普通二轮摩托车,北环,2
2021,4,7,重型栏板货车,北环,4681
2021,4,8,其它,北环,47
2021,4,8,大型汽车,北环,2743
2021,4,8,小型普通客车,北环,27772
2021,4,8,小型汽车,北环,4005
2021,4,8,微型栏板货车,北环,1
2021,4,8,普通二轮摩托车,北环,2
2021,4,8,重型栏板货车,北环,4798
2021,4,9,其它,北环,28
2021,4,9,大型汽车,北环,2914
2021,4,9,小型普通客车,北环,29467
2021,4,9,小型汽车,北环,4115
2021,4,9,微型栏板货车,北环,1
2021,4,9,普通二轮摩托车,北环,3
2021,4,9,重型栏板货车,北环,4838
2021,4,10,其它,北环,39
2021,4,10,大型汽车,北环,2637
2021,4,10,小型普通客车,北环,28901
2021,4,10,小型汽车,北环,4205
2021,4,10,微型栏板货车,北环,1
2021,4,10,普通二轮摩托车,北环,5
2021,4,10,重型栏板货车,北环,4531
2021,4,11,其它,北环,34
2021,4,11,大型汽车,北环,2901
2021,4,11,小型普通客车,北环,28540
2021,4,11,小型汽车,北环,3954
2021,4,11,微型栏板货车,北环,1
2021,4,11,普通二轮摩托车,北环,2
2021,4,11,重型栏板货车,北环,4507
2021,4,12,其它,北环,35
2021,4,12,大型汽车,北环,2509
2021,4,12,小型普通客车,北环,30759
2021,4,12,小型汽车,北环,4285
2021,4,12,微型栏板货车,北环,1
2021,4,12,普通二轮摩托车,北环,1
2021,4,12,重型栏板货车,北环,4587
2021,4,13,其它,北环,52
2021,4,13,大型汽车,北环,2471
2021,4,13,小型普通客车,北环,26610
2021,4,13,小型汽车,北环,4084
2021,4,13,微型栏板货车,北环,1
2021,4,13,普通二轮摩托车,北环,4
2021,4,13,重型栏板货车,北环,4341
2021,4,14,其它,北环,54
2021,4,14,大型汽车,北环,2467
2021,4,14,小型普通客车,北环,26035
2021,4,14,小型汽车,北环,4100
2021,4,14,微型栏板货车,北环,2
2021,4,14,普通二轮摩托车,北环,5
2021,4,14,重型栏板货车,北环,4231
2021,4,15,其它,北环,31
2021,4,15,大型汽车,北环,2503
2021,4,15,小型普通客车,北环,27364
2021,4,15,小型汽车,北环,4037
2021,4,15,普通二轮摩托车,北环,2
2021,4,15,重型栏板货车,北环,4648
2021,4,16,其它,北环,37
2021,4,16,大型汽车,北环,2441
2021,4,16,小型普通客车,北环,25199
2021,4,16,小型汽车,北环,3742
2021,4,16,微型栏板货车,北环,1
2021,4,16,普通二轮摩托车,北环,2
2021,4,16,重型栏板货车,北环,4384
2021,4,17,其它,北环,43
2021,4,17,大型汽车,北环,1753
2021,4,17,小型普通客车,北环,24044
2021,4,17,小型汽车,北环,3580
2021,4,17,普通二轮摩托车,北环,3
2021,4,17,重型栏板货车,北环,3284
2021,4,18,其它,北环,25
2021,4,18,大型汽车,北环,2318
2021,4,18,小型普通客车,北环,29251
2021,4,18,小型汽车,北环,4237
2021,4,18,普通二轮摩托车,北环,2
2021,4,18,重型栏板货车,北环,3813
2021,4,19,其它,北环,40
2021,4,19,大型汽车,北环,2473
2021,4,19,小型普通客车,北环,28125
2021,4,19,小型汽车,北环,3945
2021,4,19,普通二轮摩托车,北环,3
2021,4,19,重型栏板货车,北环,4031
2021,4,20,其它,北环,32
2021,4,20,大型汽车,北环,3011
2021,4,20,小型普通客车,北环,29939
2021,4,20,小型汽车,北环,4216
2021,4,20,普通二轮摩托车,北环,3
2021,4,20,重型栏板货车,北环,5025
2021,4,21,其它,北环,40
2021,4,21,大型汽车,北环,2886
2021,4,21,小型普通客车,北环,28956
2021,4,21,小型汽车,北环,4233
2021,4,21,微型栏板货车,北环,1
2021,4,21,普通二轮摩托车,北环,2
2021,4,21,重型栏板货车,北环,4401
2021,4,22,其它,北环,30
2021,4,22,大型汽车,北环,2557
2021,4,22,小型普通客车,北环,28337
2021,4,22,小型汽车,北环,3821
2021,4,22,普通二轮摩托车,北环,7
2021,4,22,重型栏板货车,北环,4235
2021,4,23,其它,北环,38
2021,4,23,大型汽车,北环,2625
2021,4,23,小型普通客车,北环,29012
2021,4,23,小型汽车,北环,4208
2021,4,23,普通二轮摩托车,北环,6
2021,4,23,重型栏板货车,北环,4691
2021,4,24,其它,北环,21
2021,4,24,大型汽车,北环,2005
2021,4,24,小型普通客车,北环,21821
2021,4,24,小型汽车,北环,3052
2021,4,24,微型栏板货车,北环,1
2021,4,24,普通二轮摩托车,北环,1
2021,4,24,重型栏板货车,北环,2982
2021,4,25,其它,北环,30
2021,4,25,大型汽车,北环,2719
2021,4,25,小型普通客车,北环,29497
2021,4,25,小型汽车,北环,3900
2021,4,25,普通二轮摩托车,北环,9
2021,4,25,重型栏板货车,北环,4861
2021,4,26,其它,北环,27
2021,4,26,大型汽车,北环,2670
2021,4,26,小型普通客车,北环,26270
2021,4,26,小型汽车,北环,3718
2021,4,26,普通二轮摩托车,北环,5
2021,4,26,重型栏板货车,北环,3852
2021,4,27,其它,北环,37
2021,4,27,大型汽车,北环,2228
2021,4,27,小型普通客车,北环,26183
2021,4,27,小型汽车,北环,4053
2021,4,27,普通二轮摩托车,北环,4
2021,4,27,重型栏板货车,北环,4044
2021,4,28,其它,北环,33
2021,4,28,大型汽车,北环,2519
2021,4,28,小型普通客车,北环,26635
2021,4,28,小型汽车,北环,3981
2021,4,28,普通二轮摩托车,北环,3
2021,4,28,重型栏板货车,北环,4546
2021,4,29,其它,北环,37
2021,4,29,大型汽车,北环,2707
2021,4,29,小型普通客车,北环,28710
2021,4,29,小型汽车,北环,4339
2021,4,29,普通二轮摩托车,北环,4
2021,4,29,重型栏板货车,北环,4417
2021,4,30,其它,北环,33
2021,4,30,大型汽车,北环,2667
2021,4,30,小型普通客车,北环,32332
2021,4,30,小型汽车,北环,4714
2021,4,30,普通二轮摩托车,北环,7
2021,4,30,重型栏板货车,北环,5108
2021,5,1,其它,北环,46
2021,5,1,大型汽车,北环,2458
2021,5,1,小型普通客车,北环,29785
2021,5,1,小型汽车,北环,4671
2021,5,1,普通二轮摩托车,北环,5
2021,5,1,重型栏板货车,北环,3893
2021,5,2,其它,北环,27
2021,5,2,大型汽车,北环,2247
2021,5,2,小型普通客车,北环,29184
2021,5,2,小型汽车,北环,4521
2021,5,2,普通二轮摩托车,北环,2
2021,5,2,重型栏板货车,北环,3896
2021,5,3,其它,北环,33
2021,5,3,大型汽车,北环,2295
2021,5,3,小型普通客车,北环,28515
2021,5,3,小型汽车,北环,4464
2021,5,3,普通二轮摩托车,北环,1
2021,5,3,重型栏板货车,北环,4126
2021,5,4,其它,北环,35
2021,5,4,大型汽车,北环,2337
2021,5,4,小型普通客车,北环,30648
2021,5,4,小型汽车,北环,4625
2021,5,4,微型栏板货车,北环,1
2021,5,4,普通二轮摩托车,北环,1
2021,5,4,重型栏板货车,北环,3897
2021,5,5,其它,北环,42
2021,5,5,大型汽车,北环,2142
2021,5,5,小型普通客车,北环,27285
2021,5,5,小型汽车,北环,4061
2021,5,5,普通二轮摩托车,北环,7
2021,5,5,重型栏板货车,北环,3603
2021,5,6,其它,北环,39
2021,5,6,大型汽车,北环,2130
2021,5,6,小型普通客车,北环,23575
2021,5,6,小型汽车,北环,3443
2021,5,6,普通二轮摩托车,北环,7
2021,5,6,重型栏板货车,北环,3988
2021,5,7,其它,北环,34
2021,5,7,大型汽车,北环,2748
2021,5,7,小型普通客车,北环,29324
2021,5,7,小型汽车,北环,4243
2021,5,7,普通二轮摩托车,北环,3
2021,5,7,重型栏板货车,北环,4975
2021,5,8,其它,北环,44
2021,5,8,大型汽车,北环,2827
2021,5,8,小型普通客车,北环,28437
2021,5,8,小型汽车,北环,4294
2021,5,8,普通二轮摩托车,北环,4
2021,5,8,重型栏板货车,北环,4808
2021,5,9,其它,北环,26
2021,5,9,大型汽车,北环,3080
2021,5,9,小型普通客车,北环,29004
