年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,2,小型普通客车,海河,10962
2021,5,2,小型汽车,海河,1945
2021,5,2,微型栏板货车,海河,5
2021,5,2,普通二轮摩托车,海河,28
2021,5,2,重型栏板货车,海河,569
2021,5,3,其它,海河,5902
2021,5,3,大型汽车,海河,57
2021,5,3,小型普通客车,海河,11743
2021,5,3,小型汽车,海河,1568
2021,5,3,微型栏板货车,海河,6
2021,5,3,普通二轮摩托车,海河,40
2021,5,3,重型栏板货车,海河,567
2021,5,4,其它,海河,6155
2021,5,4,大型汽车,海河,66
2021,5,4,小型普通客车,海河,11743
2021,5,4,小型汽车,海河,1581
2021,5,4,微型栏板货车,海河,6
2021,5,4,普通二轮摩托车,海河,26
2021,5,4,重型栏板货车,海河,554
2021,5,5,其它,海河,6062
2021,5,5,大型汽车,海河,68
2021,5,5,小型普通客车,海河,13014
2021,5,5,小型汽车,海河,1278
2021,5,5,微型栏板货车,海河,4
2021,5,5,普通二轮摩托车,海河,23
2021,5,5,重型栏板货车,海河,577
2021,5,6,其它,海河,6692
2021,5,6,大型汽车,海河,69
2021,5,6,小型普通客车,海河,15966
2021,5,6,小型汽车,海河,1404
2021,5,6,微型栏板货车,海河,7
2021,5,6,普通二轮摩托车,海河,52
2021,5,6,重型栏板货车,海河,649
2021,5,7,其它,海河,6432
2021,5,7,大型汽车,海河,98
2021,5,7,小型普通客车,海河,15108
2021,5,7,小型汽车,海河,1680
2021,5,7,微型栏板货车,海河,7
2021,5,7,普通二轮摩托车,海河,74
2021,5,7,重型栏板货车,海河,646
2021,5,8,其它,海河,5817
2021,5,8,大型汽车,海河,94
2021,5,8,小型普通客车,海河,16512
2021,5,8,小型汽车,海河,1833
2021,5,8,微型栏板货车,海河,6
2021,5,8,普通二轮摩托车,海河,66
2021,5,8,重型栏板货车,海河,684
2021,5,9,其它,海河,6046
2021,5,9,大型汽车,海河,90
2021,5,9,小型普通客车,海河,15467
2021,5,9,小型汽车,海河,1658
2021,5,9,微型栏板货车,海河,7
2021,5,9,普通二轮摩托车,海河,48
2021,5,9,重型栏板货车,海河,619
2021,5,10,其它,海河,5602
2021,5,10,大型汽车,海河,75
2021,5,10,小型普通客车,海河,17039
2021,5,10,小型汽车,海河,1575
2021,5,10,微型栏板货车,海河,10
2021,5,10,普通二轮摩托车,海河,46
2021,5,10,重型栏板货车,海河,663
2021,5,11,其它,海河,5200
2021,5,11,大型汽车,海河,93
2021,5,11,小型普通客车,海河,16197
2021,5,11,小型汽车,海河,1676
2021,5,11,微型栏板货车,海河,10
2021,5,11,普通二轮摩托车,海河,61
2021,5,11,重型栏板货车,海河,677
2021,5,12,其它,海河,4987
2021,5,12,大型汽车,海河,87
2021,5,12,小型普通客车,海河,16141
2021,5,12,小型汽车,海河,1640
2021,5,12,微型栏板货车,海河,4
2021,5,12,普通二轮摩托车,海河,53
2021,5,12,重型栏板货车,海河,690
2021,5,13,其它,海河,5954
2021,5,13,大型汽车,海河,72
2021,5,13,小型普通客车,海河,13542
2021,5,13,小型汽车,海河,1541
2021,5,13,微型栏板货车,海河,10
2021,5,13,普通二轮摩托车,海河,54
2021,5,13,重型栏板货车,海河,604
2021,5,14,其它,海河,5922
2021,5,14,大型汽车,海河,77
2021,5,14,小型普通客车,海河,16985
2021,5,14,小型汽车,海河,1695
2021,5,14,微型栏板货车,海河,6
2021,5,14,普通二轮摩托车,海河,83
2021,5,14,重型栏板货车,海河,675
2021,5,15,其它,海河,6208
2021,5,15,大型汽车,海河,85
2021,5,15,小型普通客车,海河,16998
2021,5,15,小型汽车,海河,1696
2021,5,15,微型栏板货车,海河,5
2021,5,15,普通二轮摩托车,海河,92
2021,5,15,重型栏板货车,海河,629
2021,5,16,其它,海河,6169
2021,5,16,大型汽车,海河,79
2021,5,16,小型普通客车,海河,16090
2021,5,16,小型汽车,海河,1653
2021,5,16,微型栏板货车,海河,9
2021,5,16,普通二轮摩托车,海河,52
2021,5,16,重型栏板货车,海河,630
2021,5,17,其它,海河,5780
2021,5,17,大型汽车,海河,80
2021,5,17,小型普通客车,海河,17155
2021,5,17,小型汽车,海河,1801
2021,5,17,微型栏板货车,海河,8
2021,5,17,普通二轮摩托车,海河,64
2021,5,17,重型栏板货车,海河,673
2021,5,18,其它,海河,5919
2021,5,18,大型汽车,海河,101
2021,5,18,小型普通客车,海河,16090
2021,5,18,小型汽车,海河,1688
2021,5,18,微型栏板货车,海河,12
2021,5,18,普通二轮摩托车,海河,53
2021,5,18,重型栏板货车,海河,663
2021,5,19,其它,海河,5751
2021,5,19,大型汽车,海河,91
2021,5,19,小型普通客车,海河,16360
2021,5,19,小型汽车,海河,1652
2021,5,19,微型栏板货车,海河,10
2021,5,19,普通二轮摩托车,海河,52
2021,5,19,重型栏板货车,海河,717
2021,5,20,其它,海河,6094
2021,5,20,大型汽车,海河,103
2021,5,20,小型普通客车,海河,17008
2021,5,20,小型汽车,海河,2051
2021,5,20,微型栏板货车,海河,11
2021,5,20,普通二轮摩托车,海河,57
2021,5,20,重型栏板货车,海河,699
2021,5,21,其它,海河,6847
2021,5,21,大型汽车,海河,85
2021,5,21,小型普通客车,海河,15823
2021,5,21,小型汽车,海河,1656
2021,5,21,微型栏板货车,海河,4
2021,5,21,普通二轮摩托车,海河,57
2021,5,21,重型栏板货车,海河,621
2021,5,22,其它,海河,6427
2021,5,22,大型汽车,海河,92
2021,5,22,小型普通客车,海河,14460
2021,5,22,小型汽车,海河,1374
2021,5,22,微型栏板货车,海河,12
2021,5,22,普通二轮摩托车,海河,52
2021,5,22,重型栏板货车,海河,584
2021,5,23,其它,海河,7630
2021,5,23,大型汽车,海河,74
2021,5,23,小型普通客车,海河,15506
2021,5,23,小型汽车,海河,1489
2021,5,23,微型栏板货车,海河,9
2021,5,23,普通二轮摩托车,海河,39
2021,5,23,重型栏板货车,海河,580
2021,5,24,其它,海河,6828
2021,5,24,大型汽车,海河,84
2021,5,24,小型普通客车,海河,15558
2021,5,24,小型汽车,海河,1549
2021,5,24,微型栏板货车,海河,4
2021,5,24,普通二轮摩托车,海河,41
2021,5,24,重型栏板货车,海河,650
2021,5,25,其它,海河,7206
2021,5,25,大型汽车,海河,78
2021,5,25,小型普通客车,海河,15041
2021,5,25,小型汽车,海河,1689
2021,5,25,微型栏板货车,海河,11
2021,5,25,普通二轮摩托车,海河,61
2021,5,25,重型栏板货车,海河,622
2021,5,26,其它,海河,7117
2021,5,26,大型汽车,海河,84
2021,5,26,小型普通客车,海河,15928
2021,5,26,小型汽车,海河,1536
2021,5,26,微型栏板货车,海河,10
2021,5,26,普通二轮摩托车,海河,35
2021,5,26,重型栏板货车,海河,648
2021,5,27,其它,海河,6612
2021,5,27,大型汽车,海河,75
2021,5,27,小型普通客车,海河,15240
2021,5,27,小型汽车,海河,1594
2021,5,27,微型栏板货车,海河,15
2021,5,27,普通二轮摩托车,海河,47
2021,5,27,重型栏板货车,海河,608
2021,5,28,其它,海河,6637
2021,5,28,大型汽车,海河,78
2021,5,28,小型普通客车,海河,15922
2021,5,28,小型汽车,海河,1536
2021,5,28,微型栏板货车,海河,6
2021,5,28,普通二轮摩托车,海河,58
2021,5,28,重型栏板货车,海河,614
2021,5,29,其它,海河,6899
2021,5,29,大型汽车,海河,97
2021,5,29,小型普通客车,海河,14771
2021,5,29,小型汽车,海河,1468
2021,5,29,微型栏板货车,海河,9
2021,5,29,普通二轮摩托车,海河,51
2021,5,29,重型栏板货车,海河,564
2021,5,30,其它,海河,6632
2021,5,30,大型汽车,海河,79
2021,5,30,小型普通客车,海河,14232
2021,5,30,小型汽车,海河,1586
2021,5,30,微型栏板货车,海河,5
2021,5,30,普通二轮摩托车,海河,40
2021,5,30,重型栏板货车,海河,576
