年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,4,普通二轮摩托车,黄河,2
2021,4,4,重型栏板货车,黄河,2314
2021,4,5,中型栏板货车,黄河,56
2021,4,5,其它,黄河,4426
2021,4,5,大型普通客车,黄河,8447
2021,4,5,大型汽车,黄河,165
2021,4,5,小型普通客车,黄河,65132
2021,4,5,小型汽车,黄河,5460
2021,4,5,微型栏板货车,黄河,134
2021,4,5,普通二轮摩托车,黄河,1
2021,4,5,重型栏板货车,黄河,2589
2021,4,6,中型栏板货车,黄河,103
2021,4,6,其它,黄河,5246
2021,4,6,大型普通客车,黄河,10193
2021,4,6,大型汽车,黄河,227
2021,4,6,小型普通客车,黄河,72447
2021,4,6,小型汽车,黄河,7091
2021,4,6,微型栏板货车,黄河,118
2021,4,6,重型栏板货车,黄河,2307
2021,4,7,中型栏板货车,黄河,77
2021,4,7,其它,黄河,5164
2021,4,7,大型普通客车,黄河,9770
2021,4,7,大型汽车,黄河,251
2021,4,7,小型普通客车,黄河,70585
2021,4,7,小型汽车,黄河,7454
2021,4,7,微型栏板货车,黄河,228
2021,4,7,重型栏板货车,黄河,2501
2021,4,8,中型栏板货车,黄河,82
2021,4,8,其它,黄河,5036
2021,4,8,大型普通客车,黄河,9782
2021,4,8,大型汽车,黄河,275
2021,4,8,小型普通客车,黄河,69791
2021,4,8,小型汽车,黄河,7366
2021,4,8,微型栏板货车,黄河,170
2021,4,8,普通二轮摩托车,黄河,1
2021,4,8,重型栏板货车,黄河,2488
2021,4,9,中型栏板货车,黄河,75
2021,4,9,其它,黄河,5199
2021,4,9,大型普通客车,黄河,10352
2021,4,9,大型汽车,黄河,245
2021,4,9,小型普通客车,黄河,73100
2021,4,9,小型汽车,黄河,7507
2021,4,9,微型栏板货车,黄河,148
2021,4,9,重型栏板货车,黄河,2621
2021,4,10,中型栏板货车,黄河,74
2021,4,10,其它,黄河,4596
2021,4,10,大型普通客车,黄河,8770
2021,4,10,大型汽车,黄河,263
2021,4,10,小型普通客车,黄河,59720
2021,4,10,小型汽车,黄河,5930
2021,4,10,微型栏板货车,黄河,154
2021,4,10,重型栏板货车,黄河,2129
2021,4,11,中型栏板货车,黄河,74
2021,4,11,其它,黄河,3948
2021,4,11,大型普通客车,黄河,7649
2021,4,11,大型汽车,黄河,229
2021,4,11,小型普通客车,黄河,57722
2021,4,11,小型汽车,黄河,5750
2021,4,11,微型栏板货车,黄河,150
2021,4,11,重型栏板货车,黄河,2341
2021,4,12,中型栏板货车,黄河,85
2021,4,12,其它,黄河,5006
2021,4,12,大型普通客车,黄河,9990
2021,4,12,大型汽车,黄河,275
2021,4,12,小型普通客车,黄河,70657
2021,4,12,小型汽车,黄河,7324
2021,4,12,微型栏板货车,黄河,118
2021,4,12,普通二轮摩托车,黄河,1
2021,4,12,重型栏板货车,黄河,2716
2021,4,13,中型栏板货车,黄河,84
2021,4,13,其它,黄河,4780
2021,4,13,大型普通客车,黄河,9557
2021,4,13,大型汽车,黄河,261
2021,4,13,小型普通客车,黄河,68028
2021,4,13,小型汽车,黄河,7504
2021,4,13,微型栏板货车,黄河,126
2021,4,13,普通二轮摩托车,黄河,2
2021,4,13,重型栏板货车,黄河,2483
2021,4,14,中型栏板货车,黄河,102
2021,4,14,其它,黄河,4747
2021,4,14,大型普通客车,黄河,9453
2021,4,14,大型汽车,黄河,272
2021,4,14,小型普通客车,黄河,66741
