年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,10,小型普通客车,锦园,6705
2021,6,10,小型汽车,锦园,477
2021,6,10,重型栏板货车,锦园,365
2021,6,11,大型汽车,锦园,56
2021,6,11,小型普通客车,锦园,6512
2021,6,11,小型汽车,锦园,508
2021,6,11,普通二轮摩托车,锦园,1
2021,6,11,重型栏板货车,锦园,350
2021,6,12,其它,锦园,1
2021,6,12,大型汽车,锦园,56
2021,6,12,小型普通客车,锦园,5706
2021,6,12,小型汽车,锦园,459
2021,6,12,重型栏板货车,锦园,372
2021,6,13,大型汽车,锦园,61
2021,6,13,小型普通客车,锦园,5157
2021,6,13,小型汽车,锦园,427
2021,6,13,重型栏板货车,锦园,299
2021,6,14,大型汽车,锦园,46
2021,6,14,小型普通客车,锦园,5629
2021,6,14,小型汽车,锦园,379
2021,6,14,重型栏板货车,锦园,260
2021,6,15,大型汽车,锦园,35
2021,6,15,小型普通客车,锦园,6581
2021,6,15,小型汽车,锦园,512
2021,6,15,重型栏板货车,锦园,274
2021,6,16,大型汽车,锦园,77
2021,6,16,小型普通客车,锦园,6267
2021,6,16,小型汽车,锦园,505
2021,6,16,重型栏板货车,锦园,360
2021,6,17,大型汽车,锦园,47
2021,6,17,小型普通客车,锦园,6349
2021,6,17,小型汽车,锦园,526
2021,6,17,重型栏板货车,锦园,280
2021,6,18,大型汽车,锦园,59
2021,6,18,小型普通客车,锦园,6394
2021,6,18,小型汽车,锦园,529
2021,6,18,重型栏板货车,锦园,376
2021,6,19,其它,锦园,2
2021,6,19,大型汽车,锦园,55
2021,6,19,小型普通客车,锦园,5737
2021,6,19,小型汽车,锦园,394
2021,6,19,重型栏板货车,锦园,331
2021,6,20,大型汽车,锦园,66
2021,6,20,小型普通客车,锦园,5491
2021,6,20,小型汽车,锦园,478
2021,6,20,普通二轮摩托车,锦园,1
2021,6,20,重型栏板货车,锦园,345
2021,6,21,其它,锦园,1
2021,6,21,大型汽车,锦园,55
2021,6,21,小型普通客车,锦园,6503
2021,6,21,小型汽车,锦园,564
2021,6,21,普通二轮摩托车,锦园,1
2021,6,21,重型栏板货车,锦园,365
2021,6,22,大型汽车,锦园,52
2021,6,22,小型普通客车,锦园,6431
2021,6,22,小型汽车,锦园,531
2021,6,22,普通二轮摩托车,锦园,1
2021,6,22,重型栏板货车,锦园,398
2021,6,23,其它,锦园,1
2021,6,23,大型汽车,锦园,63
2021,6,23,小型普通客车,锦园,6519
2021,6,23,小型汽车,锦园,523
2021,6,23,重型栏板货车,锦园,342
2021,6,24,其它,锦园,1
2021,6,24,大型汽车,锦园,82
2021,6,24,小型普通客车,锦园,6390
2021,6,24,小型汽车,锦园,507
2021,6,24,重型栏板货车,锦园,327
2021,6,25,大型汽车,锦园,60
2021,6,25,小型普通客车,锦园,6196
2021,6,25,小型汽车,锦园,544
2021,6,25,普通二轮摩托车,锦园,1
2021,6,25,重型栏板货车,锦园,345
2021,6,26,其它,锦园,2
2021,6,26,大型汽车,锦园,62
2021,6,26,小型普通客车,锦园,5682
2021,6,26,小型汽车,锦园,455
2021,6,26,重型栏板货车,锦园,333
2021,6,27,其它,锦园,1
2021,6,27,大型汽车,锦园,40
2021,6,27,小型普通客车,锦园,5401
2021,6,27,小型汽车,锦园,374
2021,6,27,普通二轮摩托车,锦园,1
2021,6,27,重型栏板货车,锦园,276
2021,6,28,其它,锦园,4
2021,6,28,大型汽车,锦园,50
2021,6,28,小型普通客车,锦园,6127
2021,6,28,小型汽车,锦园,556
2021,6,28,重型栏板货车,锦园,293
2021,6,29,其它,锦园,2
2021,6,29,大型汽车,锦园,56
2021,6,29,小型普通客车,锦园,6365
2021,6,29,小型汽车,锦园,509
2021,6,29,普通二轮摩托车,锦园,2
2021,6,29,重型栏板货车,锦园,304
2021,6,30,其它,锦园,4
2021,6,30,大型汽车,锦园,54
2021,6,30,小型普通客车,锦园,5942
2021,6,30,小型汽车,锦园,470
2021,6,30,重型栏板货车,锦园,303
2021,7,1,其它,锦园,1
2021,7,1,大型汽车,锦园,61
2021,7,1,小型普通客车,锦园,6044
2021,7,1,小型汽车,锦园,467
2021,7,1,重型栏板货车,锦园,292
2021,7,2,大型汽车,锦园,50
2021,7,2,小型普通客车,锦园,6141
2021,7,2,小型汽车,锦园,468
2021,7,2,重型栏板货车,锦园,272
2021,7,3,其它,锦园,1
2021,7,3,大型汽车,锦园,62
2021,7,3,小型普通客车,锦园,5693
2021,7,3,小型汽车,锦园,423
2021,7,3,重型栏板货车,锦园,311
2021,7,4,其它,锦园,1
2021,7,4,大型汽车,锦园,56
2021,7,4,小型普通客车,锦园,5511
2021,7,4,小型汽车,锦园,415
2021,7,4,重型栏板货车,锦园,345
2021,7,5,其它,锦园,1
2021,7,5,大型汽车,锦园,55
